Date,Open,High,Low,Close,Adj Close,Volume
2015-06-01,61.959998999999996,62.389998999999996,61.439999,61.5,59.514767000000006,3417700
2015-06-02,61.5,62.099998,61.169998,61.650002,59.659924,2872300
2015-06-03,62.029999,62.509997999999996,61.619999,62.220001,60.211521,4915500
2015-06-04,61.880001,62.459998999999996,61.549999,61.740002000000004,59.747025,3387100
2015-06-05,61.5,61.93,61.139998999999996,61.330002,59.350258,2918200
2015-06-08,60.900002,60.970001,60.259997999999996,60.279999,58.47715,2906400
2015-06-09,60.220001,60.34,59.130001,59.849998,58.060013,2964800
2015-06-10,60.009997999999996,60.619999,59.34,59.490002000000004,57.710781000000004,5299100
2015-06-11,59.5,59.869999,58.279999,58.77,57.012314,5637000
2015-06-12,58.650002,58.880001,58.259997999999996,58.490002000000004,56.740688,3563700
2015-06-15,58.150002,58.450001,57.91,58.139998999999996,56.401157,3556600
2015-06-16,58.130001,58.23,57.59,57.689999,55.964611,3490400
2015-06-17,57.709998999999996,58.400002,57.459998999999996,58.0,56.265339000000004,4115900
2015-06-18,58.080002,58.75,58.080002,58.509997999999996,56.760086,3087400
2015-06-19,58.330002,58.700001,58.0,58.060001,56.323555000000006,4050800
2015-06-22,58.27,58.549999,58.130001,58.34,56.595172999999996,2237400
2015-06-23,58.59,58.610001000000004,57.869999,58.09,56.352654,2756700
2015-06-24,57.970001,58.02,56.759997999999996,56.77,55.072131999999996,4560900
2015-06-25,56.880001,57.549999,56.700001,57.130001,55.421356,5513700
2015-06-26,57.41,57.669998,56.810001,57.0,55.295246,4212100
2015-06-29,56.59,56.84,55.209998999999996,55.330002,53.675197999999995,4763400
2015-06-30,57.740002000000004,57.740002000000004,55.279999,55.5,53.840111,4208500
2015-07-01,55.889998999999996,56.119999,55.439999,55.93,54.257248,3570200
2015-07-02,56.09,56.389998999999996,55.330002,55.52,53.859508999999996,2634600
2015-07-06,54.900002,55.16,54.610001000000004,54.889998999999996,53.24835600000001,4243900
2015-07-07,54.869999,55.630001,54.18,55.580002,53.917725,5679400
2015-07-08,55.02,55.25,54.080002,54.279999,52.656597,5715600
2015-07-09,54.740002000000004,54.939999,54.02,54.25,52.627494999999996,6978100
2015-07-10,54.869999,55.189999,54.459998999999996,54.849998,53.209548999999996,4127800
2015-07-13,55.450001,55.75,55.299999,55.540001000000004,53.878921999999996,4667500
2015-07-14,55.439999,55.889998999999996,55.18,55.400002,53.743106999999995,3202900
2015-07-15,55.389998999999996,55.799999,55.060001,55.369999,53.713989,3127000
2015-07-16,55.830002,55.91,55.349998,55.450001,53.79160699999999,2801900
2015-07-17,55.290001000000004,55.43,54.09,54.700001,53.064034,5474800
2015-07-20,54.360001000000004,54.380001,53.450001,54.09,52.472286,7256600
2015-07-21,53.990002000000004,54.41,53.610001000000004,54.099998,52.48198299999999,4162800
2015-07-22,53.959998999999996,54.369999,53.529999,54.130001,52.511086,2897300
2015-07-23,54.220001,54.310001,53.549999,53.75,52.142452,2644800
2015-07-24,53.939999,54.009997999999996,52.919998,53.040001000000004,51.453682,3856600
2015-07-27,52.720001,53.27,52.240002000000004,52.669998,51.094749,3172700
2015-07-28,52.970001,53.240002000000004,52.610001000000004,52.75,51.172356,3908500
2015-07-29,52.790001000000004,52.98,52.360001000000004,52.610001000000004,51.036545000000004,4585600
2015-07-30,52.459998999999996,53.369999,52.330002,53.200001,51.608902,3375800
2015-07-31,53.52,54.02,53.25,53.470001,51.870827,3994800
2015-08-03,53.560001,53.610001000000004,52.790001000000004,53.029999,51.443989,3180100
2015-08-04,53.169998,53.57,52.57,52.860001000000004,51.279064,3991200
2015-08-05,52.009997999999996,52.889998999999996,50.02,50.419998,48.912040999999995,12661600
2015-08-06,50.0,52.369999,47.830002,52.240002000000004,50.677616,20152100
2015-08-07,52.279999,52.490002000000004,49.419998,50.34,48.834438,9149400
2015-08-10,50.509997999999996,51.610001000000004,50.470001,51.18,49.649315,4451800
2015-08-11,50.779999,51.290001000000004,50.0,50.290001000000004,48.785934000000005,3738200
2015-08-12,50.07,50.330002,49.650002,50.169998,48.669514,3193000
2015-08-13,50.07,50.5,49.66,50.049999,48.553108,4970900
2015-08-14,49.939999,50.0,49.029999,49.220001,47.747932,4332800
2015-08-17,49.200001,50.040001000000004,48.939999,50.029999,48.533703,2918900
2015-08-18,49.529999,49.740002000000004,48.970001,49.349998,47.874046,3928800
2015-08-19,48.939999,49.09,48.369999,48.52,47.068863,3476100
2015-08-20,47.98,47.98,46.0,46.029999,44.653335999999996,9558300
2015-08-21,45.549999,46.110001000000004,45.09,45.09,43.741455,7892000
2015-08-24,42.349998,45.599998,40.75,43.950001,42.635544,8225300
2015-08-25,45.259997999999996,45.360001000000004,43.27,43.27,41.975883,10690200
2015-08-26,44.389998999999996,44.450001,43.41,44.349998,43.023579,8199500
2015-08-27,44.830002,45.689999,44.419998,45.259997999999996,43.906368,5580200
2015-08-28,45.200001,45.93,45.169998,45.790001000000004,44.420509,5010500
2015-08-31,45.419998,45.490002000000004,44.779999,45.240002000000004,43.886967,5059700
2015-09-01,44.259997999999996,44.869999,43.5,43.790001000000004,42.480331,5504900
2015-09-02,44.380001,44.580002,43.459998999999996,44.290001000000004,42.965382,5180300
2015-09-03,44.48,44.619999,43.619999,43.810001,42.499733,4237200
2015-09-04,43.32,43.580002,42.52,42.919998,41.636353,5029000
2015-09-08,43.630001,43.919998,43.07,43.669998,42.512474,5121500
2015-09-09,44.349998,44.400002,43.290001000000004,43.509997999999996,42.356716,6175200
2015-09-10,44.27,44.279999,42.700001,43.939999,42.775321999999996,8040100
2015-09-11,44.16,44.529999,43.43,43.93,42.765578999999995,5837400
2015-09-14,43.919998,44.0,42.990002000000004,43.279999,42.132813,4259400
2015-09-15,43.5,43.84,43.139998999999996,43.759997999999996,42.600094,5061100
2015-09-16,43.639998999999996,44.110001000000004,43.43,43.580002,42.424865999999994,4813200
2015-09-17,43.860001000000004,44.099998,43.279999,43.419998,42.269096000000005,4437800
2015-09-18,42.669998,43.439999,42.630001,42.709998999999996,41.577919,9259200
2015-09-21,42.93,43.18,42.470001,42.880001,41.74342,3576600
2015-09-22,42.360001000000004,43.049999,42.220001,42.580002,41.451366,4843600
2015-09-23,42.639998999999996,42.73,41.529999,41.669998,40.565487,3909100
2015-09-24,41.369999,41.369999,40.16,40.889998999999996,39.80616,6926200
2015-09-25,41.18,41.299999,40.439999,40.77,39.689346,6323600
2015-09-28,40.540001000000004,40.790001000000004,38.580002,38.669998,37.645004,8789900
2015-09-29,38.66,39.610001000000004,38.509997999999996,38.970001,37.937057,8279700
2015-09-30,39.360001000000004,40.049999,39.200001,39.900002,38.8424,8431300
2015-10-01,39.900002,40.18,39.34,39.470001,38.423801,7932700
2015-10-02,38.91,40.470001,38.759997999999996,40.299999,39.231808,12399400
2015-10-05,40.5,41.84,40.5,41.639998999999996,40.536278,7506700
2015-10-06,41.549999,42.009997999999996,41.290001000000004,41.34,40.244236,5090200
2015-10-07,41.810001,42.450001,41.369999,42.41,41.285872999999995,7958100
2015-10-08,42.439999,44.110001000000004,42.299999,43.860001000000004,42.697437,8537500
2015-10-09,43.73,44.130001,42.959998999999996,43.130001,41.986785999999995,6337900
